Hospital Name,Beds,City,State,Estimated Ventilators,Statewide Ventilators per Bed,place name,place_id,address,lat,lon
John R. Oishei Children's Hospital,258,Buffalo,NY,18.16935483870968,0.07042385596399099,John R. Oishei Children's Hospital,ChIJt16FTF8S04kR2-qmn5dvx2A,"818 Ellicott St, Buffalo, NY 14203, United States",42.9005916,-78.8673427
John Randolph Medical Center,147,Hopewell,VA,9.766809443171633,0.0664408805657934,John Randolph Medical Center,ChIJC2U-70sHsYkRDsM0SNMvL8A,"411 W Randolph Rd, Hopewell, VA 23860, United States",37.3078458,-77.2912897
John T. Mather Memorial Hospital,248,Port Jefferson,NY,17.465116279069765,0.07042385596399099,Mather Hospital,ChIJMRATGVpA6IkRl8PSgW2U7O4,"75 N Country Rd, Port Jefferson, NY 11777, United States",40.9396333,-73.05354779999999
Johns Hopkins All Children's Hospital,259,Saint Petersburg,FL,17.88282915724843,0.06904567242180862,Johns Hopkins All Children's Hospital,ChIJ-2W3BI_hwogRUii0oXWcqS8,"501 6th Ave S, St. Petersburg, FL 33701, United States",27.764992,-82.64060889999999
Johns Hopkins Bayview Medical Center,411,Baltimore,MD,29.607906871267673,0.07203870284979969,Johns Hopkins Bayview Medical Center,ChIJY5YO5acGyIkRf4FQb5H8jz8,"4940 Eastern Ave, Baltimore, MD 21224, United States",39.2908935,-76.5482901
Johns Hopkins Suburban Hospital,233,Bethesda,MD,16.785017764003328,0.07203870284979969,Suburban Hospital,ChIJQV-qe-fLt4kRH8dxfFKdV1Q,"8600 Old Georgetown Rd, Bethesda, MD 20814, United States",38.9976394,-77.11032519999999
Johnson City Medical Center,528,Johnson City,TN,37.289385474860346,0.07062383612662942,Johnson City Medical Center,ChIJ-XBkC8x8WogRNCrsPLCjezU,"400 N State of Franklin Rd, Johnson City, TN 37604, United States",36.3076885,-82.384745
Johnson County Community Hospital,2,Mountain City,TN,0.14124767225325885,0.07062383612662942,Johnson County Community Hospital,ChIJ_2HSHGFcUIgRsy4H-wiAWrk,"1901 S Shady St, Mountain City, TN 37683, United States",36.4533973,-81.7976793
Johnson County Healthcare Center,22,Buffalo,WY,1.1652331371661386,0.052965142598460836,Johnson County Healthcare Center,ChIJOSTJpGZ4NVMRQwYTrlV8xKg,"497 W Lott St, Buffalo, WY 82834, United States",44.3505494,-106.7063743
Johnson County Hospital,18,Tecumseh,NE,1.1738035264483628,0.06521130702490904,Johnson County Hospital,ChIJFbCLC33OlYcRT1ajTrLE1L0,"202 High St, Tecumseh, NE 68450, United States",40.3796287,-96.1968622
Johnson Memorial Health Services,76,Dawson,MN,3.8725810505152047,0.050955013822568486,Johnson Memorial Health Services,ChIJ00kCtWo2y1IRbKueB6bSQ60,"1294 Locust St, Dawson, MN 56232, United States",44.9312782,-96.06655119999999
Johnson Memorial Hospital,94,Franklin,IN,7.1604222728213625,0.07617470503001449,Johnson Memorial Health,ChIJNT69Mmpva4gRYA9uyRI-DQY,"1125 W Jefferson St, Franklin, IN 46131, United States",39.4793511,-86.07707979999999
Johnson Memorial Hospital,70,Stafford Springs,CT,4.704962876123486,0.06721375537319266,Johnson Memorial Hospital,ChIJw_nNSL3t5okR4tRHwbVdH6U,"201 Chestnut Hill Rd, Stafford Springs, CT 06076, United States",41.9791349,-72.3909802
Johnson Regional Medical Center,89,Clarksville,AR,5.185181776346067,0.0582604693971468,Johnson Regional Medical Center,ChIJwRA1fFtqzIcRItZKxr-gH3o,"1100 E Poplar St, Clarksville, AR 72830, United States",35.4618468,-93.4442706
Johnston Health Clayton,0,Clayton,NC,0.0,0.06715152428684479,Johnston Health Clayton,ChIJbd5XF3RmrIkRGgXtfEDp1rw,"2138 NC-42 W, Clayton, NC 27520, United States",35.631546,-78.504249
Johnston Health Smithfield,199,Smithfield,NC,13.363153333082115,0.06715152428684479,Johnston Health,ChIJ5Wi0g4ZyrIkRww35qlmGqrI,"509 N Brightleaf Blvd, Smithfield, NC 27577, United States",35.5141538,-78.33397049999999
Johnston Memorial Hospital,115,Abingdon,VA,7.640701265066242,0.0664408805657934,Johnston Memorial Hospital,ChIJAYkvm_8UUIgRI2CvfjoULvs,"16000 Johnston Memorial Dr, Abingdon, VA 24211, United States",36.7226195,-81.91179489999999
Johnston-Willis Hospital,0,Richmond,VA,0.0,0.0664408805657934,Johnston-Willis Hospital,ChIJDx25C21tsYkRjhzR5BE6RP4,"1401 Johnston Willis Dr, Richmond, VA 23235, United States",37.5110163,-77.5944336
Joint Township District Memorial Hospital,67,Saint Marys,OH,5.161848568686127,0.07704251595053921,Joint Township District Memorial Hospital,ChIJC-dX2JtTPogRDtaqWjrDn_U,"200 St Clair Ave, St Marys, OH 45885, United States",40.5445616,-84.370885
Jonathon M. Wainwright Memorial VA Medical Center,0,Walla Walla,WA,0.0,0.06187092954410895,Jonathan M. Wainwright Memorial VA Medical Center,ChIJAWgduAtqolQRHxR1JvU7eao,"77 Wain Wright Dr, Walla Walla, WA 99362, United States",46.05372850000001,-118.3586203
Jones Memorial Hospital,49,Wellsville,NY,3.4507689422355585,0.07042385596399099,UR Medicine – Jones Memorial Hospital,ChIJydLlCpcd0okRew0EmBqXWtM,"191 N Main St, Wellsville, NY 14895, United States",42.1229194,-77.9508402
Jones Regional Medical Center,22,Anamosa,IA,1.371520588911893,0.06234184495054061,Jones Regional Medical Center Emergency Medicine,ChIJX8laCH-c5IcRzVwm_5CxfXA,"1795 IA-64 E, Anamosa, IA 52205, United States",42.1041494,-91.2684281
Jordan Valley Medical Center,314,West Jordan,UT,25.086086404066076,0.07989199491740788,Jordan Valley Medical Center,ChIJ7ytMaT2PUocRyoZ9xfZzaW4,"3580 W 9000 S, West Jordan, UT 84088, United States",40.5901957,-111.974699
Jordan Valley Medical Center - West Valley Campus,94,West Valley City,UT,7.509847522236341,0.07989199491740788,Jordan Valley Medical Center West Valley Campus,ChIJr-xax9yMUocR4jZYiyUkXWA,"3460 Pioneer Pkwy, West Valley City, UT 84120, United States",40.6976953,-111.9908962
Joyce Eisenberg-Keefer Medical Center,10,Reseda,CA,0.7804282939309235,0.07804282939309233,Joyce Eisenberg - Keefer Medical Center,ChIJJYP3M9ybwoARvEoou87azO8,"7150 Tampa Ave, Reseda, CA 91335, United States",34.200549,-118.55303
Julian F. Keith Alcohol and Drug Abuse Treatment Center,80,Black Mountain,NC,5.372121942947583,0.06715152428684479,Jfk Alcohol And Drug Abuse Treatment Center,ChIJ4W9PdaT5WYgRlF0sMVsCqTc,"201 Tabernacle Rd, Black Mountain, NC 28711, United States",35.6126103,-82.35200979999999
Jupiter Medical Center,207,Jupiter,FL,14.292454191314384,0.06904567242180862,Jupiter Medical Center,ChIJncQeXf4p34gRsex0mWHpDwY,"1210 S Old Dixie Hwy, Jupiter, FL 33458, United States",26.9225746,-80.09630949999999
Ka'u Hospital,6,Pahala,HI,0.4042493709812692,0.06737489516354488,Kaʻū Hospital & Rural Health Clinic,ChIJB0R_R4FnUXkRFWNoft3FQwA,"1 Kamani St, Pahala, HI 96777, United States",19.1996221,-155.47207
Kadlec Regional Medical Center,270,Richland,WA,16.70515097690941,0.06187092954410895,Kadlec Regional Medical Center,ChIJk31RBcd6mFQRp4w70xOW1kw,"888 Swift Blvd, Richland, WA 99352, United States",46.2813864,-119.2822234
Kahi Mohala Behavioral Health,88,Ewa Beach,HI,5.928990774391949,0.06737489516354488,Kahi Mohala,ChIJO3phA21kAHwRLuMxb1AMzvo,"91-2301 Old Fort Weaver Rd, Ewa Beach, HI 96706, United States",21.3735967,-158.0323732
Kahuku Medical Center,21,Kahuku,HI,1.4148727984344425,0.06737489516354488,Kahuku Medical Center,ChIJ7yW2aR5QAHwRy3-MSxBNm0g,"56-117 Pualalea St, Kahuku, HI 96731, United States",21.6765032,-157.9543366
Kaiser Permanente Behavioral Health Center in Santa Clara,0,Santa Clara,CA,0.0,0.07804282939309233,Kaiser Permanente Behavioral Health Center,ChIJAx92_461j4AR-vbv2nExass,"3840 Homestead Rd, Santa Clara, CA 95051, United States",37.3364226,-122.0008494
Kaiser Permanente Moanalua Medical Center & Clinic,295,Honolulu,HI,19.875594073245736,0.06737489516354488,Kaiser Permanente Moanalua Medical Center,ChIJ68DiTNluAHwRvVvw3ortVrU,"3288 Moanalua Rd, Honolulu, HI 96819, United States",21.3632544,-157.9000128
Kaiser Permanente Roseville Medical Center,340,Roseville,CA,26.5345619936514,0.07804282939309233,Kaiser Permanente Roseville Medical Center,ChIJ72-g_e0fm4ARx4J7Y0l0c2k,"1600 Eureka Rd, Roseville, CA 95661, United States",38.746314,-121.2501059
Kaiser Permanente San Diego Medical Center,0,San Diego,CA,0.0,0.07804282939309233,Kaiser Permanente San Diego Medical Center,ChIJASS3IEv-24ARWc3gkB-I7cA,"9455 Clairemont Mesa Blvd, San Diego, CA 92123, United States",32.8297116,-117.1251884
Kaiser Permanente San Francisco Medical Center,239,San Francisco,CA,18.65223622494907,0.07804282939309233,Kaiser Permanente San Francisco Medical Center,ChIJVVUl0j6HhYARiW7a6ed6Tb8,"450 6th Ave, San Francisco, CA 94118, United States",37.7802961,-122.4640176
Kaiser Permanente South San Francisco Medical Center,120,South San Francisco,CA,9.36513952717108,0.07804282939309233,Kaiser Permanente South San Francisco Medical Center,ChIJ_fZFEnt5j4ARZvfXfYgrHkI,"1200 El Camino Real, South San Francisco, CA 94080, United States",37.6597222,-122.4393209
Kaiser Permanente Westside Medical Center,122,Hillsboro,OR,8.209498327759198,0.06729096989966556,Kaiser Permanente Westside Medical Center,ChIJfRNRTGYPlVQR45uacB9zajQ,"2875 NW Stucki Pl, Hillsboro, OR 97124, United States",45.5394714,-122.8767439
Kaiser Permanente Zion Medical Center,536,San Diego,CA,41.830956554697494,0.07804282939309233,Kaiser Permanente Zion Medical Center,ChIJr80_QsJV2YARkUg6KqwSUuo,"4647 Zion Ave, San Diego, CA 92120, United States",32.7913395,-117.0951878
Kaiser Sunnyside Medical Center,302,Clackamas,OR,20.321872909699,0.06729096989966556,Kaiser Permanente Sunnyside Medical Center,ChIJXUrKgYZ1lVQR1MTW1aCxAIw,"10180 SE Sunnyside Rd, Clackamas, OR 97015, United States",45.4314461,-122.5601232
Kalamazoo Psychiatric Hospital,183,Kalamazoo,MI,11.995209028319964,0.06554759031868834,Kalamazoo Psychiatric Hospital,ChIJ24-MQn2dF4gRmrtXt-TImxI,"1312 Oakland Dr, Kalamazoo, MI 49008, United States",42.2790203,-85.60425599999999
Kalispell Regional Medical Center,288,Kalispell,MT,11.10124420590388,0.03854598682605514,Kalispell Regional Medical Center : Professional Staff,ChIJBSC2Dp5QZlMRCLayxnChD3k,"310 Sunnyview Ln, Kalispell, MT 59901, United States",48.2147675,-114.3236774
Kalkaska Memorial Health Center,110,Kalkaska,MI,7.210234935055717,0.06554759031868834,Kalkaska Memorial-Assisted,ChIJ7dWDdErvH4gRgONt2N9JF3c,"509 S Orange St # 118, Kalkaska, MI 49646, United States",44.7308178,-85.1855152
Kanakanak Hospital,18,Dillingham,AK,1.0528683914510686,0.058492688413948266,Kanakanak Hospital,ChIJe34Zex8951YRafISk4RxlCs,"6000 Kanakanak Rd, Dillingham, AK 99576, United States",59.00009420000001,-158.5355046
Kane County Hospital,25,Kanab,UT,1.9972998729351967,0.07989199491740788,Kane County Hospital,ChIJv81WNSHUNIcRCqKENas61DI,"355 Main St, Kanab, UT 84741, United States",37.0543447,-112.5294128
Kansas City Orthopaedic Institute,12,Leawood,KS,0.6506329113924051,0.05421940928270042,Kansas City Orthopaedic Institute,ChIJf4ZLb5fpwIcRRjpsDSfUecM,"3651 College Blvd, Leawood, KS 66211, United States",38.9268259,-94.6281687
Kansas City VA Medical Center,0,Kansas City,MO,0.0,0.06974373907979033,Kansas City VA Medical Center,ChIJKZG7XSzlwIcRbSpC78bSfFA,"4801 Linwood Blvd, Kansas City, MO 64128, United States",39.0640323,-94.5267622
Kansas Heart Hospital,46,Wichita,KS,2.4940928270042195,0.05421940928270042,Kansas Heart Hospital,ChIJ0VTkYXn9uocRu5brW7rdX0A,"3601 N Webb Rd, Wichita, KS 67226, United States",37.75008649999999,-97.2275021
Kansas Medical Center,55,Andover,KS,2.9820675105485237,0.05421940928270042,Kansas Medical Center,ChIJC0z6ZVf-uocRoIn3LsZ9bRU,"1124 W 21st St, Andover, KS 67002, United States",37.7243585,-97.1480114
Kansas Rehabilitation Hospital,57,Topeka,KS,3.090506329113924,0.05421940928270042,"Kansas Rehabilitation Hospital, a joint venture of Encompass Health and Stormont Vail Health",ChIJFe1I4fgCv4cRCUEqCfnVpGE,"1504 SW 8th Ave, Topeka, KS 66606, United States",39.0548333,-95.6948049
Kansas Spine & Specialty Hospital,36,Wichita,KS,1.9518987341772152,0.05421940928270042,Kansas Spine & Specialty Hospital,ChIJJzos03b9uocRnyCJVAiLyTc,"3333 N Webb Rd, Wichita, KS 67226, United States",37.743607,-97.226941
Kansas Surgery & Recovery Center,32,Wichita,KS,1.7350210970464135,0.05421940928270042,Kansas Surgery & Recovery Center,ChIJ-RxiqQv9uocR2XnDwxUHiE4,"2770 N Webb Rd, Wichita, KS 67226, United States",37.7329664,-97.225001
Kapi'olani Medical Center for Women & Children,253,Honolulu,HI,17.045848476376854,0.06737489516354488,Kapiʻolani Medical Center for Women & Children,ChIJ_2bzIuttAHwRvgfNR-kfp24,"1319 Punahou St, Honolulu, HI 96826, United States",21.2998428,-157.8334591
Karmanos Cancer Institute,123,Detroit,MI,8.062353609198668,0.06554759031868834,Karmanos Cancer Institute,ChIJo5Tsi8fSJIgRoX-E9ktekIY,"4100 John R St, Detroit, MI 48201, United States",42.3521598,-83.05730550000001
Kate Dishman Rehabilitation Hospital Beamount,27,Beaumont,TX,1.92238864800946,0.07119957955590593,Kate Dishman Rehabilitation Hospital,ChIJq2OMmUnLPoYRVDDvAI3_g-g,"2830 Calder Ave 6th Floor, Beaumont, TX 77702, United States",30.086975,-94.13214529999999
Katherine Shaw Bethea Hospital,80,Dixon,IL,5.42536021363383,0.06781700267042287,Katherine Shaw Bethea Hospital: Gould Susan MD,ChIJG_ozCwSsCYgR7COZiycKpwk,"403 E 1st St, Dixon, IL 61021, United States",41.8445624,-89.47911739999999
Kauai Veterans Memorial Hospital,45,Waimea,HI,3.0318702823595194,0.06737489516354488,Kauai Veterans Memorial Hospital,ChIJa-BNkuGpB3wRvCh2H-HFSv4,"4643 Waimea Canyon Dr, Waimea, HI 96796, United States",21.9606714,-159.6708115
Kaweah Delta Health Care District,581,Visalia,CA,45.342883877386654,0.07804282939309233,Kaweah Delta Health Care District,ChIJLZ4l7GUvlYAR61OcPNnofT0,"400 W Mineral King Ave, Visalia, CA 93291, United States",36.327533,-119.2945711
Kearney County Hospital,10,Minden,NE,0.6521130702490905,0.06521130702490904,Kearney County Health Services,ChIJ5xihuJ47mYcRqKc3t6ILA2U,"727 E 1st St, Minden, NE 68959, United States",40.495292,-98.94273559999999
Kearney Regional Medical Center,94,Kearney,NE,6.12986286034145,0.06521130702490904,Kearney Regional Medical Center,ChIJ_SHwKQZMmYcRyUE-KQkKZkw,"804 22nd Ave, Kearney, NE 68845, United States",40.6819259,-99.1127073
Kearny County Hospital,65,Lakin,KS,3.5242616033755274,0.05421940928270042,Kearny County Hospital,ChIJ6WWXiaqECYcRFp51lUowv_w,"500 E Thorpe St, Lakin, KS 67860, United States",37.9465643,-101.2516777
Keck Hospital of USC,330,Los Angeles,CA,25.754133699720477,0.07804282939309233,Keck Medicine of USC - USC Spine Center - Glendale,ChIJaZLcG6DrwoARYbD8yXt2jLY,"1818 Verdugo Blvd #300, Glendale, CA 91208, United States",34.2035312,-118.2166403
Kedren Community Mental Health Center,0,Los Angeles,CA,0.0,0.07804282939309233,Kedren Community Mental Health Center,ChIJZ61ckgnIwoAR44r-a0SdKzU,"3800 S Figueroa St, Los Angeles, CA 90037, United States",34.0170487,-118.2823078
Keefe Memorial Hospital,11,Cheyenne Wells,CO,0.8381739275580037,0.07619762977800032,Keefe Memorial Hospital,ChIJwej-B_mNDIcRzlaujOP_ZMc,"602 N 6th St W, Cheyenne Wells, CO 80810, United States",38.8258009,-102.3549229
Kell West Regional Hospital,41,Wichita Falls,TX,2.9191827617921438,0.07119957955590593,Kell West Regional Hospital,ChIJS6JaqRkiU4YR4c8_4aRuF4g,"5420 Kell W Blvd, Wichita Falls, TX 76310, United States",33.873002,-98.58019
Keller Army Community Hospital,0,West Point,NY,0.0,0.07042385596399099,Keller Army Community Hospital,ChIJ-4zsyeDMwokRGN5m0xfDZ2E,"900 Washington Rd, West Point, NY 10996, United States",41.4016708,-73.977341
Kendall Regional Medical Center,417,Miami,FL,28.79204539989419,0.06904567242180862,Kendall Regional Medical Center,ChIJQUozs12_2YgRQNrAsLj_dA4,"11750 SW 40th St, Miami, FL 33175, United States",25.7309962,-80.3860534
Kenmare Community Hospital,25,Kenmare,ND,1.202886928628709,0.04811547714514836,Trinity Kenmare Community Hospital,ChIJc-ENeGZ331IRZah2XRNyrdA,"317 1st Ave NW, Kenmare, ND 58746, United States",48.6742881,-102.0844703
Kenmore Mercy Hospital,344,Kenmore,NY,24.225806451612897,0.07042385596399099,Kenmore Mercy Hospital,ChIJP82kBgFt04kR9zkFUXHJVe8,"2950 Elmwood Ave, Buffalo, NY 14217, United States",42.9776316,-78.8793103
Kennedy Krieger Institute,50,Baltimore,MD,3.6019351424899844,0.07203870284979969,Kennedy Krieger Institute,ChIJ0ZYTZGIEyIkR7Y6XnaJVENQ,"707 N Broadway, Baltimore, MD 21205, United States",39.2987331,-76.5941101
Kensington Hospital,14,Philadelphia,PA,0.9888646646505849,0.07063319033218464,Kensington Hospital,ChIJC4hOjBbIxokRL7NgQnGWLCw,"136 Diamond St, Philadelphia, PA 19122, United States",39.9816821,-75.1347036
Kent Hospital,343,Warwick,RI,21.382951653944023,0.0623409669211196,Kent Hospital,ChIJQSCYmnhM5IkRfsMbbJS6xwU,"455 Toll Gate Rd, Warwick, RI 02886, United States",41.7046481,-71.4777187
Kentfield Hospital San Francisco,0,San Francisco,CA,0.0,0.07804282939309233,Kentfield Hospital San Francisco,ChIJbyx6jU6HhYARXyU1Ylsnw8k,"450 Stanyan St 6th floor, San Francisco, CA 94117, United States",37.7740462,-122.4536477
Kentfield Rehabilitation & Specialty Hospital,100,Kentfield,CA,7.8042829393092354,0.07804282939309233,Kentfield Hospital,ChIJM2WHR7OQhYARi8eIBwIIzxg,"1125 Sir Francis Drake Blvd, Kentfield, CA 94904, United States",37.958667,-122.5524318
Kentucky Children's Hospital,0,Lexington,KY,0.0,0.05719968657705985,UK Kentucky Children's Hospital,ChIJi1dmcbpEQogRgG-JUSLGUTo,"800 Rose Street Pavilion HA Fourth Floor, Lexington, KY 40536, United States",38.0308818,-84.5081948
Kentucky River Medical Center,49,Jackson,KY,2.802784642275933,0.05719968657705985,Kentucky River Medical Center,ChIJKTWnwDiRRIgRkMwNyqokpvU,"540 Jett Dr, Jackson, KY 41339, United States",37.5658724,-83.3697566
Keokuk County Health Center,25,Sigourney,IA,1.5585461237635152,0.06234184495054061,Keokuk County Health Center,ChIJkbTr_0Dh5YcR6WGdqzTRBeI,"23019 IA-149, Sigourney, IA 52591, United States",41.32248320000001,-92.2058405
Kern Medical Center,222,Bakersfield,CA,17.325508125266502,0.07804282939309233,Kern Medical Emergency Room,ChIJTSK0i-Fr6oARIvWdURYgJsc,"1700 Mt Vernon Ave, Bakersfield, CA 93306, United States",35.3825462,-118.9696552
Kern Valley Healthcare District,98,Mountain Mesa,CA,7.64819728052305,0.07804282939309233,Kern Valley Healthcare District,ChIJwWftjTnPwYARQ5v1Gboh9J0,"6412 Laurel Ave, Mountain Mesa, CA 93240, United States",35.6351365,-118.4073602
Kerrville State Hospital,218,Kerrville,TX,15.521508343187492,0.07119957955590593,Kerrville State Hospital,ChIJxSI4IujiW4YR4KMr-I-vxJU,"721 Thompson Dr, Kerrville, TX 78028, United States",30.0482627,-99.1561309
Kerrville VA Hospital,0,Kerrville,TX,0.0,0.07119957955590593,VA Medical Center,ChIJ87gGR7r8W4YR3Ic25Z4oGyw,"3600 Memorial Blvd, Kerrville, TX 78028, United States",30.0165424,-99.1148529
Kershaw Health Medical Center,123,Camden,SC,8.66055794628283,0.07041104021368155,KershawHealth,ChIJzUzNHt_wVYgR2x-eyZj02JY,"1315 Roberts St, Camden, SC 29020, United States",34.2530475,-80.5902072
Kessler Institute for Rehabilitation - Chester,0,Chester,NJ,0.0,0.05961592430742092,Kessler Institute for Rehabilitation - Chester,ChIJFzZJ9qmew4kRsG7ywVpGqwA,"201 Pleasant Hill Rd, Chester Township, NJ 07930, United States",40.8189072,-74.68578389999999
Kessler Institute for Rehabilitation - Saddle Brook,0,Saddle Brook,NJ,0.0,0.05961592430742092,Kessler Institute for Rehabilitation - Saddle Brook,ChIJyxa4utv7wokRZgWSq3Shi0w,"300 Market St, Saddle Brook, NJ 07663, United States",40.8961008,-74.0926152
Kessler Institute for Rehabilitation - West Orange,336,West Orange,NJ,20.03095056729343,0.05961592430742092,Kessler Institute for Rehabilitation - West Orange,ChIJ8yLYsLqrw4kREx3gt24RLhI,"1199 Pleasant Valley Way, West Orange, NJ 07052, United States",40.7857847,-74.2773302
Kessler Institute for Rehabilitation Marlton Campus,61,Marlton,NJ,3.636571382752676,0.05961592430742092,Kessler Institute for Rehabilitation - Marlton Campus,ChIJA7qbnoEzwYkR-UFB2tRWK5g,"92 Brick Rd, Marlton, NJ 08053, United States",39.8826591,-74.91828629999999
Kettering Medical Center,410,Kettering,OH,31.587431539721077,0.07704251595053921,Kettering Medical Center,ChIJC8SX53OGQIgR5wNPtERFPgU,"3535 Southern Blvd, Dayton, OH 45429, United States",39.697158,-84.19162
KeyStone Center,0,Chester,PA,0.0,0.07063319033218464,KeyStone Center,ChIJl70iRQroxokRR-nWIhWNgjA,"2001 Providence Ave, Chester, PA 19013, United States",39.865919,-75.3605508
KidsPeace Children's Hospital - KidsPeace Orchard Hills Campus,0,Orefield,PA,0.0,0.07063319033218464,KidsPeace,ChIJM1KWpGA2xIkRwsobJY5gFUw,"5300 Kidspeace Dr, Orefield, PA 18069, United States",40.648597,-75.6134889
Kimball Health Services,15,Kimball,NE,0.9781696053736356,0.06521130702490904,Kimball Health Services: Emergency Room,ChIJHYfUFO_Qb4cRTKtFbYsad5A,"505 S Burg St, Kimball, NE 69145, United States",41.2325712,-103.6668652
Kimble Hospital,15,Junction,TX,1.0679936933385892,0.07119957955590593,Kimble County Hospital District,ChIJt2y_kg0HWYYRutFWZ7q8bJY,"349 Reid Rd, Junction, TX 76849, United States",30.4986197,-99.78056520000001
Kindred Chicago Lakeshore,0,Chicago,IL,0.0,0.06781700267042287,Kindred Chicago Lakeshore,ChIJ8w4xGHXRD4gR6j-TNBQLkz4,"6130 N Sheridan Rd, Chicago, IL 60660, United States",41.9935827,-87.6560707
Kindred Hospital Aurora,37,Aurora,CO,2.8193123017860113,0.07619762977800032,Kindred Hospital Aurora,ChIJQdMkQiNjbIcRyANK6KL_HcM,"700 Potomac St 2nd floor, Aurora, CO 80011, United States",39.7278868,-104.8270643
Kindred Hospital Clear Lake,110,Webster,TX,7.831953751149652,0.07119957955590593,Kindred Hospital Clear Lake,ChIJFY_-nY6cQIYRh4YPXttx9Ic,"350 Blossom St, Webster, TX 77598, United States",29.5435654,-95.1274902
Kindred Hospital El Paso,72,El Paso,TX,5.126369728025226,0.07119957955590593,Kindred Hospital El Paso,ChIJr-8a569Z54YRRI46wx1F1gk,"1740 Curie Dr, El Paso, TX 79902, United States",31.77872,-106.47721
Kindred Hospital Fort Worth,67,Fort Worth,TX,4.770371830245698,0.07119957955590593,Kindred Hospital Tarrant County - Fort Worth Southwest,ChIJs46e5URtToYR3BPbM9hy6eo,"7800 Oakmont Blvd, Fort Worth, TX 76132, United States",32.6656781,-97.42366179999999
Kindred Hospital Ocala,31,Ocala,FL,2.1404158450760677,0.06904567242180862,Kindred Hospital Ocala,ChIJ0QxhYqXU54gRuIkV3snrjWA,"1500 SW 1st Ave 5th floor, Ocala, FL 34471, United States",29.1751787,-82.1389001
Kindred Hospital Sugar Land,105,Sugar Land,TX,7.475955853370122,0.07119957955590593,Kindred Hospital Sugar Land,ChIJv8Ob08nmQIYRxeV41f4gkxU,"1550 First Colony Blvd, Sugar Land, TX 77479, United States",29.6002331,-95.63799080000001
Kindred Hospital Tarrant County Arlington,160,Arlington,TX,11.39193272894495,0.07119957955590593,Kindred Hospital Tarrant County - Arlington,ChIJYTSfOpZ9ToYRvPlOv-fieng,"1000 N Cooper St, Arlington, TX 76011, United States",32.75057260000001,-97.1141633
Kindred Hospital (Houston Northwest),158,Houston,TX,11.249533569833135,0.07119957955590593,Kindred Hospital Houston Northwest,ChIJ01rE4r3RQIYRt76SRKqzXbs,"11297 Fallbrook Dr, Houston, TX 77065, United States",29.9244593,-95.58808429999999
Kindred Hospital - Albuquerque,57,Albuquerque,NM,4.306771263418662,0.07555739058629232,Kindred Hospital Albuquerque,ChIJxUzOUqQMIocRg6zo3HPRaBo,"700 High St NE, Albuquerque, NM 87102, United States",35.0887726,-106.6379263
Kindred Hospital - Bay Area Saint Petersburg,0,Saint Petersburg,FL,0.0,0.06904567242180862,Kindred Hospital Bay Area - St. Petersburg,ChIJ99bEgvrhwogR3k56NHe2nSc,"3030 6th St S, St. Petersburg, FL 33705, United States",27.7406037,-82.6404714
Kindred Hospital - Bay Area Tampa,155,Tampa,FL,10.702079225380336,0.06904567242180862,Kindred Hospital Bay Area - Tampa,ChIJO2FPBCjdwogRrPphrQDx7AQ,"4555 S Manhattan Ave, Tampa, FL 33611, United States",27.8980674,-82.518822
Kindred Hospital - Brea,86,Brea,CA,6.711683327805941,0.07804282939309233,Kindred Hospital Brea,ChIJ6SLBkjvV3IARqx8yHo6Ap1o,"875 N Brea Blvd, Brea, CA 92821, United States",33.9344913,-117.8938667
Kindred Hospital - Central Tampa,102,Tampa,FL,7.042658587024479,0.06904567242180862,Kindred Hospital Central Tampa,ChIJORnFEPrDwogRzEORPA9uSmg,"4801 N Howard Ave, Tampa, FL 33603, United States",27.9892544,-82.4816573
Kindred Hospital - Chattanooga,44,Chattanooga,TN,3.107448789571695,0.07062383612662942,Kindred Hospital Chattanooga,ChIJD9qFsWReYIgRMhJqQ3y4cv8,"709 Walnut St, Chattanooga, TN 37402, United States",35.0476543,-85.3077246
Kindred Hospital - Chicago (North Campus),0,Chicago,IL,0.0,0.06781700267042287,Kindred Hospital Chicago North,ChIJO-yNUQnSD4gRHYrweTdveCA,"2544 W Montrose Ave, Chicago, IL 60618, United States",41.9615652,-87.69280909999999
Kindred Hospital - Chicago (Northlake Campus),245,Northlake,IL,16.615165654253598,0.06781700267042287,Kindred Hospital Chicago Northlake,ChIJGwPSPim1D4gRQyXxuQfOMok,"365 E North Ave, Northlake, IL 60164, United States",41.9069329,-87.8906288
Kindred Hospital - Chicago - Central Hospital,187,Chicago,IL,12.681779499369075,0.06781700267042287,Kindred Chicago Central Hospital,ChIJKZXy7qjND4gRtjQr2AVcREk,"4058 W Melrose St, Chicago, IL 60641, United States",41.940239,-87.7283099
Kindred Hospital - Dallas,66,Dallas,TX,4.699172250689792,0.07119957955590593,Kindred Hospital Dallas Central,ChIJUTKvUeafToYRUaVQItO1NVc,"8050 Meadow Rd, Dallas, TX 75231, United States",32.8869275,-96.76738329999999
Kindred Hospital - Dayton,67,Dayton,OH,5.161848568686127,0.07704251595053921,Kindred Hospital Dayton,ChIJd2di5bCGQIgRlFuOOCJq7MU,"707 S Edwin C Moses Blvd, Dayton, OH 45417, United States",39.7466871,-84.1978022
